method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,covariates_used,covariates_dropped_no_variation,exposure,module_rds,outcome_code,outcome,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,status,error,p_fdr_bh,family,matrix,display_label,family_display,log10_p,nominal_positive,nominal_positive_rank,label_point
survey_weighted,odds_ratio,0.7493939682393331,0.4451168712274872,1.2616716101656829,0.2550727040738145,30,0.2670106187750579,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MiBP_ln_U,Phthalates_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2139,70,2069,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7222572575253174,Phthalates,urine,MiBP_ln_U,Phthalates,0.5734714667863241,FALSE,,FALSE
survey_weighted,odds_ratio,1.515613220778467,0.7135971074781771,3.219020103817793,0.3688327049989294,30,0.26851220054506536,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,HEMA_binary_U,VOC_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2197,72,2125,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7222572575253174,Volatile Organic Compounds (VOC),urine,HEMA_binary_U,Volatile Organic Compounds (VOC),0.5710359762250669,FALSE,,FALSE
survey_weighted,odds_ratio,0.5894682370618962,0.21951798587215565,1.5828898990865534,0.4634342248836565,15,0.2719721220768718,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DETP_binary_U,pesticides_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,1032,39,993,15,2,2015-2016,WTSB2YR,ok,,0.7222572575253174,Pesticides,urine,DETP_binary_U,Pesticides,0.5654756101153348,FALSE,,FALSE
survey_weighted,odds_ratio,0.7290509058773387,0.4085377091525412,1.3010187589858668,0.2835857361797577,30,0.2739803655656513,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_Xylene_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3146,99,3047,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.7222572575253174,Volatile Organic Compounds (VOC),serum,o_Xylene_binary_S,Volatile Organic Compounds (VOC),0.5622805591943133,FALSE,,FALSE
survey_weighted,odds_ratio,0.7557066494599638,0.451136231401977,1.2658981927992004,0.25260288380567614,30,0.2762997562345174,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PMA_binary_U,VOC_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2178,71,2107,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7222572575253174,Volatile Organic Compounds (VOC),urine,PMA_binary_U,Volatile Organic Compounds (VOC),0.5586194982396618,FALSE,,FALSE
survey_weighted,odds_ratio,1.1425041280038726,0.8889217889729456,1.468425792570618,0.12288687529649496,30,0.28695361781071366,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,EO_ln_S,gas_serum.rds,CHD,Coronary heart disease,natural_log_transformed,2132,71,2061,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7371739492033851,Gaseous Pollutants,serum,EO_ln_S,Gaseous Pollutants,0.5421882954497814,FALSE,,FALSE
survey_weighted,odds_ratio,0.8711509334464682,0.6682786851411046,1.1356099868491438,0.1298112642611739,30,0.29643376509929475,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Total_As_ln_U,HM_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2225,74,2151,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7431671048351023,Heavy Metals,urine,Total_As_ln_U,Metals and metalloids,0.528072329838707,FALSE,,FALSE
survey_weighted,odds_ratio,0.8504752724679435,0.6215616675502911,1.1636949748367476,0.1535349539539846,30,0.29990502029793653,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MCPP_ln_U,Phthalates_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2139,70,2069,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7431671048351023,Phthalates,urine,MCPP_ln_U,Phthalates,0.5230162642523347,FALSE,,FALSE
survey_weighted,odds_ratio,1.3169933606263282,0.7690198349771139,2.255431437585024,0.2634270938744897,30,0.3042496201002768,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_PY_ln_U,PAH_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2220,73,2147,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7431671048351023,Polycyclic Aromatic Hydrocarbons (PAH),urine,1_PY_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.5167699553771299,FALSE,,FALSE
survey_weighted,odds_ratio,1.4144646485754837,0.7018991299055676,2.8504241661318748,0.34310637250628206,30,0.320279158473018,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,TCC_binary_U,PCCP_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2141,70,2071,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.7554901036016489,Personal Care Products,urine,TCC_binary_U,Personal Care Products,0.4944713212632963,FALSE,,FALSE
survey_weighted,odds_ratio,1.1650948260727758,0.8545309036550602,1.5885276330386504,0.15179418878437076,30,0.3221573801068769,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X23_OH_PH_ln_U,PAH_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2221,73,2148,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7554901036016489,Polycyclic Aromatic Hydrocarbons (PAH),urine,23_OH_PH_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.491931915216347,FALSE,,FALSE
survey_weighted,odds_ratio,0.7332037646693954,0.38153971574096374,1.4089955471119424,0.3064621925536258,15,0.3272952529774029,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMP_ln_U,pesticides_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1028,39,989,15,2,2015-2016,WTSB2YR,ok,,0.7554901036016489,Pesticides,urine,DMP_ln_U,Pesticides,0.485060293563581,FALSE,,FALSE
survey_weighted,odds_ratio,1.1960249067779392,0.8243012421840379,1.735379621463439,0.1822590859197799,30,0.3338868959529343,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sb_ln_U,HM_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2226,74,2152,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.7554901036016489,Heavy Metals,urine,Sb_ln_U,Metals and metalloids,0.4764006253511618,FALSE,,FALSE
survey_weighted,odds_ratio,0.7162661968732139,0.35091133761656423,1.4620139328293975,0.3347572972210196,15,0.3346466230718713,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_AN_ln_U,AA_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1113,30,1083,15,2,2013-2014,WTSA2YR,ok,,0.7554901036016489,Aromatic Amines,urine,2_AN_ln_U,Aromatic Amines,0.47541355311573785,FALSE,,FALSE
survey_weighted,odds_ratio,0.8272894220015181,0.5420018523447643,1.262740680303539,0.20706599630989472,30,0.3671506824352997,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Mo_ln_U,HM_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2225,74,2151,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8164992788486516,Heavy Metals,urine,Mo_ln_U,Metals and metalloids,0.4351556602176823,FALSE,,FALSE
survey_weighted,odds_ratio,0.8207100743907269,0.5231993160048334,1.2873966108170711,0.22044434655264047,30,0.37722613846181574,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Chloroform_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3069,95,2974,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8201911182087084,Volatile Organic Compounds (VOC),serum,Chloroform_binary_S,Volatile Organic Compounds (VOC),0.4233982220947484,FALSE,,FALSE
survey_weighted,odds_ratio,1.5018451779581414,0.5871398819244849,3.841569969941537,0.4598733414413077,30,0.38353393704254535,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MeFOSAA_binary_S,PFC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2068,68,2000,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8201911182087084,Polyfluoroalkyl Substances (PFAS),serum,MeFOSAA_binary_S,Polyfluoroalkyl Substances (PFAS),0.41619620141978797,FALSE,,FALSE
survey_weighted,odds_ratio,1.1604863087759725,0.8138906957042271,1.6546797745257564,0.16644463959531877,15,0.38532468640677575,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,o_ANS_ln_U,AA_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1045,31,1014,15,2,2013-2014,WTSA2YR,ok,,0.8201911182087084,Aromatic Amines,urine,o_ANS_ln_U,Aromatic Amines,0.41417316636514745,FALSE,,FALSE
survey_weighted,odds_ratio,1.7416403732916488,0.4503879958014778,6.734884628711325,0.6345321520883457,15,0.3956913153070353,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PPDA_binary_U,AA_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,934,33,901,15,2,2015-2016,WTSA2YR,ok,,0.830394450433074,Aromatic Amines,urine,PPDA_binary_U,Aromatic Amines,0.40264348159048574,FALSE,,FALSE
survey_weighted,odds_ratio,1.070218773933756,0.9091181936067164,1.2598672341340875,0.07988319872731622,30,0.4023158145530086,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DCP_ln_U,PCCP_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2139,70,2069,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8325702273388651,Personal Care Products,urine,25_DCP_ln_U,Personal Care Products,0.3954328954970613,FALSE,,FALSE
survey_weighted,odds_ratio,1.3374482130870122,0.6365920204474097,2.8099122597114237,0.3635116247170994,30,0.4300723188196772,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MEHP_binary_U,Phthalates_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2140,70,2070,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8602409908587507,Phthalates,urine,MEHP_binary_U,Phthalates,0.3664585094820476,FALSE,,FALSE
survey_weighted,odds_ratio,0.7143459659611104,0.3020400637790045,1.6894783847558683,0.4214950450891547,30,0.431095022766906,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PFUnDA_binary_S,PFC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2068,68,2000,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8602409908587507,Polyfluoroalkyl Substances (PFAS),serum,PFUnDA_binary_S,Polyfluoroalkyl Substances (PFAS),0.3654269912898052,FALSE,,FALSE
survey_weighted,odds_ratio,0.8108458644623572,0.4727250904203253,1.3908104926927285,0.2641978365304491,30,0.43363932481361456,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Tl_ln_U,HM_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2226,74,2152,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8602409908587507,Heavy Metals,urine,Tl_ln_U,Metals and metalloids,0.3628713404568868,FALSE,,FALSE
survey_weighted,odds_ratio,0.8978087456572126,0.6772867940695075,1.190131788832508,0.1380140335893331,30,0.4408834592032848,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BDCPP_ln_U,BFR_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1933,74,1859,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,ok,,0.8602409908587507,Brominated Flame Retardants,urine,BDCPP_ln_U,Brominated Flame Retardants,0.3556761944635221,FALSE,,FALSE
survey_weighted,odds_ratio,0.5641398738767761,0.12400687967879664,2.5664204931375396,0.7418036580070536,30,0.4463261252087672,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,FA_ln_S,gas_serum.rds,CHD,Coronary heart disease,natural_log_transformed,1963,69,1894,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8602409908587507,Gaseous Pollutants,serum,FA_ln_S,Gaseous Pollutants,0.3503476914656864,FALSE,,FALSE
survey_weighted,odds_ratio,1.3461791754543653,0.5990259718555175,3.02524173837339,0.3964802345351679,30,0.4592309899963737,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Furan_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3156,99,3057,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8602409908587507,Volatile Organic Compounds (VOC),serum,Furan_binary_S,Volatile Organic Compounds (VOC),0.33796881239951293,FALSE,,FALSE
survey_weighted,odds_ratio,0.5692891252328991,0.11628042323993561,2.787142487774618,0.7452129099503005,15,0.4613686699819253,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MDA_binary_U,pesticides_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,1033,39,994,15,2,2015-2016,WTSB2YR,ok,,0.8602409908587507,Pesticides,urine,MDA_binary_U,Pesticides,0.33595190031328237,FALSE,,FALSE
survey_weighted,odds_ratio,1.1071787883117177,0.8376381638062439,1.463453937816229,0.13660479240260967,30,0.46187435750805406,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X3_FL_ln_U,PAH_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2219,73,2146,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8602409908587507,Polycyclic Aromatic Hydrocarbons (PAH),urine,3_FL_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.33547614838754203,FALSE,,FALSE
survey_weighted,odds_ratio,0.8636996500219147,0.5727239691685717,1.3025071860200286,0.20115886514770903,30,0.4719984553488451,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PNP_ln_U,pesticides_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2161,78,2083,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,ok,,0.8682440721849126,Pesticides,urine,PNP_ln_U,Pesticides,0.32605942262559595,FALSE,,FALSE
survey_weighted,odds_ratio,1.1202102294392486,0.8103099873476062,1.5486307434614162,0.15857569622874754,30,0.47961940192013386,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MBzP_ln_U,Phthalates_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2139,70,2069,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8688973710815941,Phthalates,urine,MBzP_ln_U,Phthalates,0.3191032568150159,FALSE,,FALSE
survey_weighted,odds_ratio,0.748528510851007,0.316035419387412,1.7728865095022428,0.4045392496412172,15,0.48499566461206545,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,A_a_C_binary_U,AA_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,1152,36,1116,15,2,2013-2014,WTSA2YR,ok,,0.8688973710815941,Aromatic Amines,urine,A_a_C_binary_U,Aromatic Amines,0.31426214354922544,FALSE,,FALSE
survey_weighted,odds_ratio,0.9432490336808508,0.7952565119692213,1.1187820862186078,0.08356652643641083,30,0.4898481823547242,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,PrP_ln_U,PCCP_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2139,70,2069,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8688973710815941,Personal Care Products,urine,PrP_ln_U,Personal Care Products,0.30993849911816185,FALSE,,FALSE
survey_weighted,odds_ratio,1.273043815355584,0.6080835104906235,2.665161162662528,0.3617802264070971,30,0.509690337418619,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,IHg_binary_S,HM_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3245,101,3144,30,4,2013-2014|2015-2016,WTSH2YR,ok,,0.8822166288650871,Heavy Metals,serum,IHg_binary_S,Metals and metalloids,0.2926935995789428,FALSE,,FALSE
survey_weighted,odds_ratio,1.2898869959131667,0.586762338952426,2.835574732346265,0.38569292123231647,30,0.5142939756021914,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,MHNCH_binary_U,Phthalates_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2140,70,2070,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8822166288650871,Phthalates,urine,MHNCH_binary_U,Phthalates,0.288788562939359,FALSE,,FALSE
survey_weighted,odds_ratio,1.1572999431884456,0.7298527449809198,1.8350868277394683,0.22572999001761584,30,0.5224322806957942,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X1_PH_ln_U,PAH_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2221,73,2148,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8822166288650871,Polycyclic Aromatic Hydrocarbons (PAH),urine,1_PH_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.2819699961760823,FALSE,,FALSE
survey_weighted,odds_ratio,0.8572420597430378,0.5225196082441885,1.4063854014241373,0.24240537369168055,30,0.5299567619272212,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,GAM_Cys_binary_U,VOC_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2214,72,2142,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.8822166288650871,Volatile Organic Compounds (VOC),urine,GAM_Cys_binary_U,Volatile Organic Compounds (VOC),0.27575956213963826,FALSE,,FALSE
survey_weighted,odds_ratio,0.7423752198583932,0.2848391912301611,1.9348495011505304,0.4690510415536728,30,0.5301693473302946,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X25_DMF_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3152,99,3053,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.8822166288650871,Volatile Organic Compounds (VOC),serum,25_DMF_binary_S,Volatile Organic Compounds (VOC),0.2755853853734606,FALSE,,FALSE
survey_weighted,odds_ratio,1.2377296491543028,0.6205681624506338,2.468664648128,0.3380541125702074,30,0.5328825275024016,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,BPF_binary_U,PCCP_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2140,70,2070,30,4,2013-2014|2015-2016,WTSB2YR,ok,,0.8822166288650871,Personal Care Products,urine,BPF_binary_U,Personal Care Products,0.27336851945451746,FALSE,,FALSE
survey_weighted,odds_ratio,0.8633300446654366,0.5244510991472867,1.4211787662069597,0.2338525289392077,15,0.5391788059590199,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Harman_ln_U,AA_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1152,36,1116,15,2,2013-2014,WTSA2YR,ok,,0.8828312317350985,Aromatic Amines,urine,Harman_ln_U,Aromatic Amines,0.2682671873851047,FALSE,,FALSE
survey_weighted,odds_ratio,0.8617781718014822,0.5031671003195693,1.4759741185817372,0.2634690451130177,30,0.5765364544883105,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X14_DCB_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3124,97,3027,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9124198533518272,Volatile Organic Compounds (VOC),serum,14_DCB_binary_S,Volatile Organic Compounds (VOC),0.23917322699447915,FALSE,,FALSE
survey_weighted,odds_ratio,1.2947202766855284,0.5056087322630091,3.3154106879401524,0.4604120432451634,30,0.5789589591612849,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,AsC_binary_U,HM_urine.rds,CHD,Coronary heart disease,binary_above_detection_threshold,2228,74,2154,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9124198533518272,Heavy Metals,urine,AsC_binary_U,Metals and metalloids,0.23735222114564258,FALSE,,FALSE
survey_weighted,odds_ratio,0.9088870357481694,0.6388315257605853,1.2931040664713256,0.1726410428758451,30,0.5841105889833004,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Ba_ln_U,HM_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2226,74,2152,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9124198533518272,Heavy Metals,urine,Ba_ln_U,Metals and metalloids,0.23350492063013603,FALSE,,FALSE
survey_weighted,odds_ratio,0.820728703832563,0.39583196171602625,1.7017211100752976,0.3570546253489627,30,0.5841500419210454,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Benzene_binary_S,VOC_serum.rds,CHD,Coronary heart disease,binary_above_detection_threshold,3074,99,2975,30,4,2013-2014|2015-2016,WTSVOC2Y,ok,,0.9124198533518272,Volatile Organic Compounds (VOC),serum,Benzene_binary_S,Volatile Organic Compounds (VOC),0.23347558780369168,FALSE,,FALSE
survey_weighted,odds_ratio,0.8758598477834705,0.5305802252148374,1.4458331398398143,0.24542999304055865,30,0.5931361753647177,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Perchlorate_ln_U,PERNT_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2216,73,2143,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9124198533518272,Inorganic Anions,urine,Perchlorate_ln_U,Inorganic Anions,0.22684558754621595,FALSE,,FALSE
survey_weighted,odds_ratio,0.8971055810878165,0.5865490009589502,1.3720906902972163,0.19935604292643863,15,0.5939914481552163,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,DMTP_ln_U,pesticides_urine.rds,CHD,Coronary heart disease,natural_log_transformed,1036,38,998,15,2,2015-2016,WTSB2YR,ok,,0.9124198533518272,Pesticides,urine,DMTP_ln_U,Pesticides,0.2262198076210545,FALSE,,FALSE
survey_weighted,odds_ratio,0.8314473129516667,0.39620627092492705,1.7448099259022951,0.3477600361203135,15,0.6033354907928026,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Sm_PFOS_ln_S,PFC_serum.rds,CHD,Coronary heart disease,natural_log_transformed,994,36,958,15,2,2015-2016,WTSB2YR,ok,,0.917316205389057,Polyfluoroalkyl Substances (PFAS),serum,Sm_PFOS_ln_S,Polyfluoroalkyl Substances (PFAS),0.21944112685975886,FALSE,,FALSE
survey_weighted,odds_ratio,1.079688042044937,0.7838349568039337,1.487208828868832,0.15680030523752295,30,0.6284120641401627,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,X2_NP_ln_U,PAH_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2188,71,2117,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9300737813640186,Polycyclic Aromatic Hydrocarbons (PAH),urine,2_NP_ln_U,Polycyclic Aromatic Hydrocarbons (PAH),0.20175548604579943,FALSE,,FALSE
survey_weighted,odds_ratio,1.1596045435280544,0.6202303044219468,2.1680377237035344,0.30639567482011887,30,0.6323960210062376,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,Nitrate_ln_U,PERNT_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2217,73,2144,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9300737813640186,Inorganic Anions,urine,Nitrate_ln_U,Inorganic Anions,0.19901087128326775,FALSE,,FALSE
survey_weighted,odds_ratio,1.1246794820154633,0.6810718251204544,1.8572254652332152,0.24560170557099475,30,0.6358272459821127,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,,CEMA_AAM_ln_U,VOC_urine.rds,CHD,Coronary heart disease,natural_log_transformed,2152,69,2083,30,4,2013-2014|2015-2016,WTSA2YR,ok,,0.9300737813640186,Volatile Organic Compounds (VOC),urine,CEMA_AAM_ln_U,Volatile Organic Compounds (VOC),0.1966608659680258,FALSE,,FALSE
