exposure,module_rds,outcome,outcome_label,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,covariates_used,status,error,method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,p_fdr_bh,family,matrix,p_plot,minus_log10_p,direction,nominal,fdr_significant,positive_nominal,display_label
X2_HPMA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2200,1424,776,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1397213647839455,0.9853179916084096,1.3183203802303256,0.07128072996134693,30,0.0764738372039831,0.7278868628781575,Volatile Organic Compounds (VOC),urine,0.0764738372039831,1.1164871178049767,+,FALSE,FALSE,FALSE,2_HPMA_ln_U
BPS_ln_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2144,1433,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.901277394066894,0.8022485115934604,1.0125303186198307,0.056992718437721315,30,0.07816234769161423,0.7278868628781575,Personal Care Products,urine,0.07816234769161423,1.1070024045835403,-,FALSE,FALSE,FALSE,BPS_ln_U
EtP_binary_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2147,1435,712,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8055253515748085,0.6255566326168519,1.0372699419960383,0.12380953817840021,30,0.0909185376457738,0.7957020182470309,Personal Care Products,urine,0.0909185376457738,1.041347558181102,-,FALSE,FALSE,FALSE,EtP_binary_U
n_PFOA_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,997,661,336,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7849876990358008,0.5870005270734863,1.0497532101199947,0.13635900061945017,15,0.09612507602984265,0.7957020182470309,Polyfluoroalkyl Substances (PFAS),serum,0.09612507602984265,1.0171633036864496,-,FALSE,FALSE,FALSE,n_PFOA_ln_S
DMTP_ln_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1039,677,362,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8523108105178158,0.6913432712426962,1.0507569075197107,0.09820302188780113,15,0.12449557737339524,0.8317768418449644,Pesticides,urine,0.12449557737339524,0.9048460763308616,-,FALSE,FALSE,FALSE,DMTP_ln_U
AsC_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.276248436833578,0.9208675098053838,1.7687778699721788,0.15980432604334116,30,0.13738606897962136,0.8317768418449644,Heavy Metals,urine,0.13738606897962136,0.8620573027350735,+,FALSE,FALSE,FALSE,AsC_binary_U
Toluene_ln_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3100,2082,1018,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1162657865987646,0.9631268043692309,1.293754156439472,0.07225245321195235,30,0.13840926970385448,0.8317768418449644,Volatile Organic Compounds (VOC),serum,0.13840926970385448,0.8588348228386522,+,FALSE,FALSE,FALSE,Toluene_ln_S
BCETP_ln_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1942,1296,646,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9343856613308172,0.8505822076670732,1.026445834665707,0.04601158926389585,30,0.1506373471810366,0.8317768418449644,Brominated Flame Retardants,urine,0.1506373471810366,0.8220673411245693,-,FALSE,FALSE,FALSE,BCETP_ln_U
PNP_ln_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2164,1421,743,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.898109652151583,0.7654959989861738,1.053697143232758,0.07823059015022786,30,0.1797223984801869,0.8317768418449644,Pesticides,urine,0.1797223984801869,0.7453977941756099,-,FALSE,FALSE,FALSE,PNP_ln_U
NPMA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2192,1424,768,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.928953840414418,0.8322703676030548,1.036868872438669,0.053813437455826445,30,0.18101550055776935,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.18101550055776935,0.7422842344210288,-,FALSE,FALSE,FALSE,NPMA_ln_U
CYHA_Cys_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1052,689,363,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.381121705079005,0.8436600381659972,2.260978448602329,0.23125185567205328,15,0.182946981376366,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.182946981376366,0.7376747519735073,+,FALSE,FALSE,FALSE,CYHA_Cys_binary_U
Mo_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2232,1447,785,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8679165141556161,0.6973650143202584,1.0801790455150355,0.10712897801703072,30,0.19605205644466805,0.8317768418449644,Heavy Metals,urine,0.19605205644466805,0.7076285979040058,-,FALSE,FALSE,FALSE,Mo_ln_U
MiBP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9054708206386181,0.7757211306048937,1.0569228743177932,0.07573032869560321,30,0.19972647894653725,0.8317768418449644,Phthalates,urine,0.19972647894653725,0.6995643542677836,-,FALSE,FALSE,FALSE,MiBP_ln_U
EO_ln_S,gas_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2138,1420,718,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1409251757362233,0.9264688523638956,1.4050232269626803,0.1019522849254385,30,0.20582933558656327,0.8317768418449644,Gaseous Pollutants,serum,0.20582933558656327,0.6864927278465321,+,FALSE,FALSE,FALSE,EO_ln_S
X4FPBA_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2206,1450,756,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2999078456369537,0.8579160018298185,1.9696105487535802,0.20347062751253628,30,0.20721596352775593,0.8317768418449644,Pesticides,urine,0.20721596352775593,0.6835767904086504,+,FALSE,FALSE,FALSE,4FPBA_binary_U
DHB_Cys_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2099,1360,739,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.839832213373077,0.6338115318053448,1.1128199965218333,0.1378124075630936,30,0.2150445599295239,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.2150445599295239,0.6674715394966478,-,FALSE,FALSE,FALSE,DHB_Cys_ln_U
PhIP_binary_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1154,736,418,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7773691206420367,0.5103684196465893,1.1840520033473665,0.1974160921602623,15,0.22147029732052032,0.8317768418449644,Aromatic Amines,urine,0.22147029732052032,0.6546845113135299,-,FALSE,FALSE,FALSE,PhIP_binary_U
PFDA_ln_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.078353183975275,0.9508059897328293,1.2230103742997727,0.061637364396868684,30,0.23053316739450785,0.8317768418449644,Polyfluoroalkyl Substances (PFAS),serum,0.23053316739450785,0.6372665827248141,+,FALSE,FALSE,FALSE,PFDA_ln_S
CEMA_CYM_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2191,1423,768,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0593759748597031,0.9620520140820409,1.1665455086446521,0.04718606109396041,30,0.23107541910386575,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.23107541910386575,0.6362462506062736,+,FALSE,FALSE,FALSE,CEMA_CYM_ln_U
PMA_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2185,1423,762,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8459198431953339,0.6394687617518595,1.1190232016201178,0.13699780083572874,30,0.23144223958615207,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.23144223958615207,0.6355573768229078,-,FALSE,FALSE,FALSE,PMA_binary_U
BPF_binary_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2146,1434,712,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.84409216230238715,0.6352080730597844,1.1216664407746928,0.13921211416663665,30,0.23289669403926644,0.8317768418449644,Personal Care Products,urine,0.23289669403926644,0.6328366762171193,-,FALSE,FALSE,FALSE,BPF_binary_U
X2_FL_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2227,1443,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.101174439306582,0.9350190420153359,1.2968560973566534,0.08009003203714986,30,0.2382467649508731,0.8317768418449644,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.2382467649508731,0.622972987745347,+,FALSE,FALSE,FALSE,2_FL_ln_U
PFUnDA_binary_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2074,1412,662,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.172964815972816,0.8900637862665906,1.54578411203672,0.13514197007529272,30,0.24707846021899296,0.8317768418449644,Polyfluoroalkyl Substances (PFAS),serum,0.24707846021899296,0.6071651138281046,+,FALSE,FALSE,FALSE,PFUnDA_binary_S
TBPPP_binary_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,900,590,310,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7006878529746063,0.3722027459871112,1.319075349656783,0.2968044817603308,15,0.24935047489994308,0.8317768418449644,Brominated Flame Retardants,urine,0.24935047489994308,0.6031898003101527,-,FALSE,FALSE,FALSE,TBPPP_binary_U
Co_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8843164037305565,0.7124865658771282,1.0975863116018485,0.10579091131955555,30,0.25435412230814236,0.8317768418449644,Heavy Metals,urine,0.25435412230814236,0.5945612193804888,-,FALSE,FALSE,FALSE,Co_ln_U
CEMA_CEM_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2209,1432,777,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.135385067113625,0.9079978630941788,1.4197161722735283,0.10942962712423276,30,0.2550749964210271,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.2550749964210271,0.5933321107691902,+,FALSE,FALSE,FALSE,CEMA_CEM_ln_U
MnBP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9068075996150623,0.7615674641515947,1.0797467872865263,0.08546927055701607,30,0.2614401384782728,0.8317768418449644,Phthalates,urine,0.2614401384782728,0.582627735112742,-,FALSE,FALSE,FALSE,MnBP_ln_U
DPHP_ln_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1944,1296,648,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9332064168622739,0.8245728600169915,1.0561519287149208,0.06059960761326919,30,0.2630000347471864,0.8317768418449644,Brominated Flame Retardants,urine,0.2630000347471864,0.5800441941318759,-,FALSE,FALSE,FALSE,DPHP_ln_U
X4_ABP_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1120,714,406,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0786426366073276,0.9363171605332569,1.2426023857605915,0.06638883204776425,15,0.2720406136743166,0.8317768418449644,Aromatic Amines,urine,0.2720406136743166,0.5653662541351183,+,FALSE,FALSE,FALSE,4_ABP_ln_U
Pb_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0893673418403598,0.9296178015242209,1.2765689335149975,0.0776482346027223,30,0.27906610115528974,0.8317768418449644,Heavy Metals,urine,0.27906610115528974,0.5542929151248697,+,FALSE,FALSE,FALSE,Pb_ln_U
Cs_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8679479980392885,0.6642358100164757,1.134135973912221,0.13097889067134416,30,0.28819287611511446,0.8317768418449644,Heavy Metals,urine,0.28819287611511446,0.5403167587827306,-,FALSE,FALSE,FALSE,Cs_ln_U
BPA_ln_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.068570010788136,0.9394268228675697,1.2154665378515828,0.06307026681780935,30,0.30140456569264434,0.8317768418449644,Personal Care Products,urine,0.30140456569264434,0.5208501732552847,+,FALSE,FALSE,FALSE,BPA_ln_U
MA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2183,1414,769,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1227644498727956,0.8928339540120225,1.4119086804814622,0.11220273740567564,30,0.31031775374173676,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.31031775374173676,0.508193377069702,+,FALSE,FALSE,FALSE,MA_ln_U
X5OHIMI_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,843,547,296,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7566129530914193,0.4266540499259915,1.3417502092972495,0.2687740538146074,15,0.315854969896891,0.8317768418449644,Pesticides,urine,0.315854969896891,0.5005122852036346,-,FALSE,FALSE,FALSE,5OHIMI_binary_U
ATCA_ln_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2167,1409,758,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9151930774015834,0.7657961320901199,1.0937354392712098,0.08726507954316938,30,0.3179743702776712,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.3179743702776712,0.49760788408965057,-,FALSE,FALSE,FALSE,ATCA_ln_U
NDMA_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,891,584,307,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.3043546959867975,0.7511469602532678,2.264991090916699,0.2589141244579027,15,0.3210435700340958,0.8317768418449644,Pesticides,urine,0.3210435700340958,0.4934360238526895,+,FALSE,FALSE,FALSE,NDMA_binary_U
DBUP_binary_U,BFR_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1945,1295,650,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1447293136195567,0.8677582018302958,1.5101040804868961,0.13563830493482734,30,0.3269611770336235,0.8317768418449644,Brominated Flame Retardants,urine,0.3269611770336235,0.4855038118688645,+,FALSE,FALSE,FALSE,DBUP_binary_U
X25_DCP_ln_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9660171099028676,0.8996964346306369,1.0372265807724383,0.03482597749297577,30,0.32876867593770787,0.8317768418449644,Personal Care Products,urine,0.32876867593770787,0.48310956739552396,-,FALSE,FALSE,FALSE,25_DCP_ln_U
BDCM_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3139,2109,1030,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8614547988463288,0.6324659045690678,1.1733507926581488,0.15130022066446033,30,0.33217646273333457,0.8317768418449644,Volatile Organic Compounds (VOC),serum,0.33217646273333457,0.47863114391105677,-,FALSE,FALSE,FALSE,BDCM_binary_S
X2_AN_ln_U,AA_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,1116,705,411,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9073644166455269,0.7366152765587551,1.1176936058680926,0.0978106233775405,15,0.33604890623414707,0.8317768418449644,Aromatic Amines,urine,0.33604890623414707,0.47359751379466286,-,FALSE,FALSE,FALSE,2_AN_ln_U
X1_PY_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2227,1443,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9123855874846425,0.7530327717290665,1.1054598040112953,0.09399037088285431,30,0.3370873778199618,0.8317768418449644,Polycyclic Aromatic Hydrocarbons (PAH),urine,0.3370873778199618,0.4722575092582342,-,FALSE,FALSE,FALSE,1_PY_ln_U
Sr_ln_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2233,1447,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1003241121413838,0.8999227363225413,1.3453523318092864,0.09844482358794489,30,0.3392385493013288,0.8317768418449644,Heavy Metals,urine,0.3392385493013288,0.46949480264884463,+,FALSE,FALSE,FALSE,Sr_ln_U
m_p_Xylene_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3149,2112,1037,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1098777126526633,0.8851062671818597,1.391729538832887,0.11080666785993713,30,0.3543083578919146,0.8317768418449644,Volatile Organic Compounds (VOC),serum,0.3543083578919146,0.45061860283609617,+,FALSE,FALSE,FALSE,m_p_Xylene_binary_S
Pb_ln_S,HM_serum.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,3259,2170,1089,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.085465285624788,0.9070722863160743,1.298942657681353,0.08791278704339801,30,0.3583491189136716,0.8317768418449644,Heavy Metals,serum,0.3583491189136716,0.44569365900914976,+,FALSE,FALSE,FALSE,Pb_ln_S
GAM_Cys_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2221,1438,783,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1127274428684901,0.8800771281424721,1.4068793774086215,0.11485239699574178,30,0.3597883085485759,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.3597883085485759,0.44395295331769413,+,FALSE,FALSE,FALSE,GAM_Cys_binary_U
PrP_ln_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9741498711692788,0.9180310639482419,1.033699194685012,0.029052898739295095,30,0.37452276502022186,0.8317768418449644,Personal Care Products,urine,0.37452276502022186,0.42652177897338245,-,FALSE,FALSE,FALSE,PrP_ln_U
HEMA_binary_U,VOC_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2204,1429,775,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8674136666439283,0.6273084202744771,1.199420324617117,0.15868483565691552,30,0.3771954147353178,0.8317768418449644,Volatile Organic Compounds (VOC),urine,0.3771954147353178,0.4234335952752531,-,FALSE,FALSE,FALSE,HEMA_binary_U
DEA_ln_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2180,1429,751,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9588281333267434,0.8709468420426205,1.0555769248817808,0.04707055614421403,30,0.37885940628979176,0.8317768418449644,Pesticides,urine,0.37885940628979176,0.42152192565346236,-,FALSE,FALSE,FALSE,DEA_ln_U
