"Pollutant","Modifier","Outcome","Exposure_Type","Exposure_Scale","n","N_Healthy","N_Risk","Beta_Interaction","Interaction_Low","Interaction_High","P_Interaction","P_FDR_BH_within_modifier","P_FDR_BH_all_tests","Toxicant_Beta_Healthy","Toxicant_Beta_Healthy_Low","Toxicant_Beta_Healthy_High","Toxicant_Beta_Risk","Toxicant_Beta_Risk_Low","Toxicant_Beta_Risk_High","Interaction_Direction"
"PFUnDA_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",2211,1115,1096,-1.31803374450424,-4.31714186296976,1.68107437396129,0.35419091542658,0.703659285314139,0.805716738909319,3.71814141683568,1.47373469160663,5.96254814206473,2.40010767233144,-0.0227562756193076,4.82297162028219,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"ATCA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2197,1124,1073,-0.890847656967196,-2.94558665107089,1.1638913371365,0.360455290035549,0.706682081780222,0.807636664891682,0.645510332079827,-0.530136835126177,1.82115749928583,-0.245337324887369,-2.06530943651563,1.5746347867409,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"A_a_C_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1162,613,549,1.33378559650572,-1.71469094158921,4.38226213460064,0.39114993195197,0.756900517673293,0.841607795824456,-5.05420823292835,-7.31882621617384,-2.78959024968286,-3.72042263642263,-5.51512112395337,-1.9257241488919,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"Mn_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",3437,1761,1676,-0.570327515831719,-1.99463927279359,0.853984241130153,0.396990338149614,0.75835333826016,0.844182840117226,-0.40491351464174,-1.26275773102543,0.45293070174195,-0.975241030473459,-1.94365878947258,-0.00682327147433304,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"X3PBA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2245,1113,1132,0.42867445703943,-0.675398081851549,1.53274699593041,0.411015350975787,0.772871708201593,0.844707410970928,0.506475042414528,-0.323088959010295,1.33603904383935,0.935149499453959,-0.0608953828503471,1.93119438175826,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"X2_MHA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2124,1084,1040,-0.769861511926193,-2.78710259611859,1.2473795722662,0.418799260729678,0.772871708201593,0.846785120414247,-0.0379152865214398,-1.37848630008536,1.30265572704248,-0.807776798447632,-2.24666557416639,0.63111197727112,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"BDCPP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2042,1008,1034,-0.639343667121488,-2.34537905687037,1.06669172262739,0.426994031699661,0.772871708201593,0.846785120414247,0.697173438073215,-0.623477193991253,2.01782407013768,0.0578297709517267,-0.990954845990535,1.10661438789399,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"EO_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2243,1148,1095,0.472219366401621,-0.795593846160147,1.74003257896339,0.429738168755423,0.772871708201593,0.846785120414247,-3.81556861741981,-4.81715243234206,-2.81398480249756,-3.34334925101819,-4.17172653782714,-2.51497196420923,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"CEMA_AAM_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2190,1121,1069,-0.673164129680814,-2.4869954262869,1.14066716692527,0.431351011458877,0.772871708201593,0.846785120414247,-0.407945540786079,-1.70064973359507,0.884758652022915,-1.08110967046689,-2.30749586209512,0.145276521161336,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"DPCP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1118,557,561,-1.952285893425,-6.91859692557948,3.01402513872948,0.44101918858323,0.772871708201593,0.846785120414247,3.7404433866454,-1.03698382670773,8.51787059999852,1.7881574932204,-2.1611464407549,5.7374614271957,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"PhIP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1163,613,550,1.64711027421252,-2.59366853865291,5.88788908707796,0.44651001972361,0.772871708201593,0.850223551933775,-1.28846990026603,-4.78842887499247,2.21148907446041,0.358640373946494,-1.78896516258807,2.50624591048106,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"U_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,-0.482240219456784,-1.83887487184273,0.87439443292916,0.450505544973911,0.772871708201593,0.853556371271571,-0.252235826888683,-1.21999453032932,0.715522876551958,-0.734476046345467,-1.45869750261861,-0.0102545900723275,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"TCC_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2214,1118,1096,1.27110017560705,-2.31743714941094,4.85963750062503,0.452066305594053,0.772871708201593,0.853556371271571,-1.3479909783043,-4.14330566039169,1.4473237037831,-0.0768908026972495,-2.28643336666731,2.13265176127281,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"DEP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1046,514,532,0.740274038320994,-1.22836463217378,2.70891270881576,0.461115011754115,0.772871708201593,0.858826709392039,0.600985643335657,-0.825562673660572,2.02753396033189,1.34125968165665,-0.276191670869524,2.95871103418282,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"MINP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2213,1118,1095,1.07788630104302,-2.05963284252465,4.21540544461068,0.465449209810605,0.772871708201593,0.859019935109584,0.25633641053614,-2.04277174520169,2.55544456627397,1.33422271157916,-0.842761555331881,3.5112069784902,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"o_TLD_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1087,578,509,-0.927531269671365,-3.45003224414401,1.59496970480128,0.471103521860235,0.772871708201593,0.865612844059606,0.232047076789185,-1.2153620590856,1.67945621266397,-0.695484192882179,-2.57585295250522,1.18488456674086,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"DEA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2239,1110,1129,0.51986959186261,-1.03895361077851,2.07869279450373,0.47828410214332,0.772871708201593,0.871734938463054,-0.346123410856662,-1.3202083868396,0.62796156512628,0.173746181005948,-1.16423477088601,1.51172713289791,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"Ethylbenzene_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3285,1677,1608,-1.47758598353939,-5.93690498238312,2.98173301530435,0.481063845866711,0.772871708201593,0.873885335717303,-4.36062702310613,-7.48667203034482,-1.23458201586744,-5.83821300664552,-9.06324069775011,-2.61318531554092,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"X2_FL_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2259,1153,1106,-0.555983412075538,-2.2391580851666,1.12719126101552,0.482396435320458,0.772871708201593,0.873885335717303,-2.5997716646257,-3.85704946982378,-1.34249385942763,-3.15575507670124,-4.24788868507805,-2.06362146832443,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"Mn_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2268,1160,1108,1.22593180409448,-2.59514151266711,5.04700512085608,0.494778589071357,0.784276699698215,0.880962472296322,-2.16822525262616,-4.97277832018926,0.636327814936934,-0.942293448531679,-3.55621107320289,1.67162417613953,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"n_PFOA_ln_S","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1045,510,535,-0.500360954823969,-1.98688859065147,0.986166681003532,0.509434635530914,0.799008007306381,0.889962399275514,1.62923136438305,0.191873272365657,3.06658945640044,1.12887040955908,-0.423104483825877,2.68084530294404,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"MCOCH_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1039,511,528,1.22559597279039,-2.6402452178356,5.09143716341637,0.534355146772696,0.82095333647746,0.894746894812513,-2.08922009812208,-4.80610405991876,0.627663863674609,-0.863624125331691,-3.34268329582682,1.61543504516344,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"Chloroform_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3280,1675,1605,0.837430323158688,-2.03657714927799,3.71143779559537,0.534446131800763,0.82095333647746,0.894746894812513,0.565997587808337,-1.27426771966077,2.40626289527744,1.40342791096702,-0.602590711041556,3.40944653297561,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"CEMA_CYM_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2227,1141,1086,-0.415559933447992,-1.9544172171499,1.12329735025392,0.564293181833226,0.848310231365941,0.906519505047447,-3.00317635212458,-4.30729189080417,-1.69906081344499,-3.41873628557257,-4.29478178288822,-2.54269078825693,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"Sb_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,0.403518784124812,-1.11106169907034,1.91809926731996,0.569449324461313,0.848310231365941,0.910906038045822,0.310683669886758,-0.816405937248702,1.43777327702222,0.714202454011569,-0.338005642010924,1.76641055003406,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"o_ANS_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1056,564,492,-0.735761603302491,-3.31893888991729,1.84741568331231,0.576671693918465,0.848310231365941,0.914085982913312,0.67763011844563,-0.937158807734592,2.29241904462585,-0.0581314848568613,-1.91809351131914,1.80183054160542,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"TBPPP_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",934,454,480,1.20754360619184,-3.23795655692313,5.65304376930682,0.594455575439519,0.848310231365941,0.914291111896112,1.06146879742469,-1.87509879487966,3.99803638972904,2.26901240361653,-1.20059369915771,5.73861850639078,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"X5OHIMI_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",877,426,451,1.56942964717857,-4.31048207842368,7.44934137278082,0.600875817893792,0.848310231365941,0.914291111896112,-1.01736784310504,-5.74779420534096,3.71305851913088,0.552061804073524,-3.48114896636887,4.58527257451592,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"Mo_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2265,1159,1106,0.343730531583535,-1.06308986798764,1.75055093115471,0.601446197620808,0.848310231365941,0.914291111896112,0.951318869739518,-0.175340708487894,2.07797844796693,1.29504940132305,0.246906529742686,2.34319227290342,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"Furan_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",3375,1727,1648,0.956347329394471,-2.97381944366747,4.88651410245641,0.602911082086265,0.848310231365941,0.914291111896112,-10.0296605265243,-13.3739358455249,-6.68538520752364,-9.07331319712981,-11.4391061560285,-6.70752023823113,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"X24_DCP_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2212,1118,1094,-0.364020814226098,-1.86205130307434,1.13400967462215,0.603404638770951,0.848310231365941,0.914291111896112,0.564587228933982,-0.507095033602846,1.63626949147081,0.200566414707884,-0.938991318192592,1.34012414760836,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"MMA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2272,1159,1113,0.873910619744119,-2.72335292190566,4.4711741613939,0.603495869293891,0.848310231365941,0.914291111896112,2.26071785264591,-0.200089922360662,4.72152562765249,3.13462847239003,0.606301301405294,5.66295564337477,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"X24D_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2265,1119,1146,-0.421211721488944,-2.21669518374271,1.37427174076483,0.615837595482329,0.857568240438009,0.919606200836113,0.887577666237117,-0.504670891675454,2.27982622414969,0.466365944748173,-0.528632078984608,1.46136396848095,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"X4FPBA_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2266,1119,1147,-0.836246543822127,-4.57749491629238,2.90500182864812,0.632413953190134,0.861912748723987,0.926488854538955,-2.16033625036858,-5.48701360097406,1.16634110023691,-2.9965827941907,-5.92236758323689,-0.0707980051445194,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"Tl_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,-0.34188073832119,-1.96837039597685,1.28460891933447,0.652641747007963,0.861912748723987,0.926488854538955,1.59231241978562,0.894604374842203,2.29002046472903,1.25043168146443,-0.306775913424862,2.80763927635371,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"BPA_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2212,1118,1094,-0.298963916237049,-1.74498567137091,1.14705783889681,0.657921796731453,0.861912748723987,0.926488854538955,-0.255510547295243,-1.37088952859448,0.859868434003991,-0.554474463532293,-1.52455295031095,0.415604023246368,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"Sr_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",2266,1159,1107,-0.334856491381475,-1.99800556872887,1.32829258596592,0.666250633638112,0.861912748723987,0.926488854538955,1.56401931441885,0.306720047294308,2.82131858154339,1.22916282303737,0.122158508955359,2.33616713711939,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"PFHpA_binary_S","Diet","LE8_no_diet","Binary","Binary 0/1",1166,605,561,-1.35563910164776,-7.51782252589241,4.80654432259689,0.666338254105028,0.861912748723987,0.926488854538955,-1.58491206138512,-5.67460477033466,2.50478064756442,-2.94055116303288,-6.46112552037536,0.580023194309593,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"MeA_a_C_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",1162,612,550,-0.966935550209086,-5.43472547292587,3.5008543725077,0.671432631850133,0.861912748723987,0.926488854538955,-6.71862021304192,-11.0336969434716,-2.40354348261223,-7.68555576325101,-9.10877343025089,-6.26233809625113,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"MHNCH_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2213,1118,1095,0.654269496192812,-2.65076573857388,3.95930473095951,0.671473838691666,0.861912748723987,0.926488854538955,-1.33436688707739,-3.80820596780411,1.13947219364934,-0.680097390884576,-3.28240988583764,1.92221510406849,"More positive / less negative toxicant–LE8_no_diet association in lifestyle-risk group"
"AsB_binary_U","Diet","LE8_no_diet","Binary","Binary 0/1",2272,1159,1113,-0.780808373594287,-4.78611632189678,3.22449957470821,0.676156639567338,0.861912748723987,0.926488854538955,0.749439846413394,-1.75088222449596,3.24976191732275,-0.0313685271808931,-2.5219196236256,2.45918256926382,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
"Norharman_ln_U","Diet","LE8_no_diet","Continuous","Continuous, per 1 SD",1149,609,540,-0.507417402308338,-2.93799156624947,1.92315676163279,0.68241436430298,0.861912748723987,0.926488854538955,-0.400202999898886,-1.75038319474318,0.949977194945406,-0.907620402207224,-2.46582579525116,0.650584990836711,"More negative / less positive toxicant–LE8_no_diet association in lifestyle-risk group"
