Category,Description,LogP,Log(q-value),#GeneInGOAndHitList,#GeneInHitList,Hits,CategoryID,GO,Enrichment,FDR,Significant_FDR_0_05,GeneID,LogQ,Count,HitListN,GeneRatio,MinusLog10FDR
GO Biological Processes,skeletal system morphogenesis,-4.3,-3,5,116,CTNNB1|FBN2|FGFR1|TGFBR1|ANKRD11,19,GO:0048705,13,0.001,TRUE,1499|2201|2260|7046|29123,-3,5,116,0.04310344827586207,3
GO Biological Processes,microtubule cytoskeleton organization,-4.3,-3,10,116,ACTB|CTNNB1|DCTN1|GJA1|KIF11|LMNA|MAPT|PKD2|VCP|CLIP2,19,GO:0000226,4.8,0.001,TRUE,60|1499|1639|2697|3832|4000|4137|5311|7415|7461,-3,10,116,0.08620689655172414,3
GO Biological Processes,response to misfolded protein,-4.3,-3,3,116,CAV1|F12|VCP,19,GO:0051788,42,0.001,TRUE,857|2161|7415,-3,3,116,0.02586206896551724,3
GO Biological Processes,regulation of early endosome to late endosome transport,-4.3,-3,3,116,MAPK1|MAP2K1|MAP2K2,19,GO:2000641,42,0.001,TRUE,5594|5604|5605,-3,3,116,0.02586206896551724,3
GO Biological Processes,positive regulation of macrophage chemotaxis,-4.3,-3,3,116,CSF1R|MAPK1|PTK2,19,GO:0010759,42,0.001,TRUE,1436|5594|5747,-3,3,116,0.02586206896551724,3
GO Biological Processes,negative regulation of chondrocyte differentiation,-4.3,-3,3,116,EFEMP1|PTPN11|TGFBR1,19,GO:0032331,42,0.001,TRUE,2202|5781|7046,-3,3,116,0.02586206896551724,3
GO Biological Processes,cardiac septum morphogenesis,-4.3,-3,4,116,ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0060411,20,0.001,TRUE,2022|4089|4851|7046,-3,4,116,0.034482758620689655,3
GO Biological Processes,regulation of cholesterol metabolic process,-4.3,-3,4,116,APOA1|APOE|EPHX2|MAPK1,19,GO:0090181,20,0.001,TRUE,335|348|2053|5594,-3,4,116,0.034482758620689655,3
GO Biological Processes,eye development,-4.3,-3,7,116,ACVR2B|FBN1|FBN2|EFEMP1|SMARCA4|VEGFA|CHD7,19,GO:0001654,7.4,0.001,TRUE,93|2200|2201|2202|6597|7422|55636,-3,7,116,0.0603448275862069,3
GO Biological Processes,negative regulation of nervous system development,-4.3,-3,5,116,CTNNB1|DRD3|IDH2|IL6|NOTCH1,19,GO:0051961,13,0.001,TRUE,1499|1814|3418|3569|4851,-3,5,116,0.04310344827586207,3
GO Biological Processes,positive regulation of transmembrane transport,-4.3,-3,6,116,CAV1|EDN1|IRS1|KCNQ1|PTPN11|CAPN10,19,GO:0034764,9.2,0.001,TRUE,857|1906|3667|3784|5781|11132,-3,6,116,0.05172413793103448,3
GO Biological Processes,positive regulation of cell activation,-4.3,-3,8,116,ACTB|APP|CAV1|MTOR|IL6|IL10|PTPN11|SMARCA4,19,GO:0050867,6.1,0.001,TRUE,60|351|857|2475|3569|3586|5781|6597,-3,8,116,0.06896551724137931,3
GO Biological Processes,action potential,-4.3,-3,5,116,MTOR|GJA1|GNA11|KCNQ1|SLC8A1,19,GO:0001508,12,0.001,TRUE,2475|2697|2767|3784|6546,-3,5,116,0.04310344827586207,3
GO Biological Processes,visual system development,-4.3,-3,7,116,ACVR2B|FBN1|FBN2|EFEMP1|SMARCA4|VEGFA|CHD7,19,GO:0150063,7.3,0.001,TRUE,93|2200|2201|2202|6597|7422|55636,-3,7,116,0.0603448275862069,3
GO Biological Processes,regulation of telomere maintenance,-4.3,-3,5,116,CTNNB1|HNRNPA1|HNRNPA2B1|LMNA|MAPK1,19,GO:0032204,12,0.001,TRUE,1499|3178|3181|4000|5594,-3,5,116,0.04310344827586207,3
GO Biological Processes,positive regulation of cell-substrate adhesion,-4.3,-3,5,116,APOA1|KDR|PTK2|TSC1|VEGFA,19,GO:0010811,12,0.001,TRUE,335|3791|5747|7248|7422,-3,5,116,0.04310344827586207,3
GO Biological Processes,regulation of fatty acid metabolic process,-4.3,-3,5,116,CAV1|EDN1|IRS1|PPARG|PTGS2,19,GO:0019217,12,0.001,TRUE,857|1906|3667|5468|5743,-3,5,116,0.04310344827586207,3
GO Biological Processes,positive regulation of cytoskeleton organization,-4.3,-3,6,116,APOA1|DCTN1|EDN1|LIMK1|MAPT|TGFBR1,19,GO:0051495,9.1,0.001,TRUE,335|1639|1906|3984|4137|7046,-3,6,116,0.05172413793103448,3
GO Biological Processes,peripheral nervous system development,-4.2,-3,4,116,HRAS|MAPK1|MAP2K1|RAF1,19,GO:0007422,19,0.001,TRUE,3265|5594|5604|5894,-3,4,116,0.034482758620689655,3
GO Biological Processes,positive chemotaxis,-4.2,-3,4,116,APP|MET|TSC2|VEGFA,19,GO:0050918,19,0.001,TRUE,351|4233|7249|7422,-3,4,116,0.034482758620689655,3
GO Biological Processes,coronary vasculature development,-4.2,-3,3,116,NOTCH1|TGFBR1|VEGFA,19,GO:0060976,40,0.001,TRUE,4851|7046|7422,-3,3,116,0.02586206896551724,3
GO Biological Processes,regulation of neuroblast proliferation,-4.2,-3,3,116,CTNNB1|NOTCH1|VEGFA,19,GO:1902692,40,0.001,TRUE,1499|4851|7422,-3,3,116,0.02586206896551724,3
GO Biological Processes,leukocyte proliferation,-4.2,-2.9,4,116,CSF1R|ACE|GJA1|IL10,19,GO:0070661,19,0.0012589254117941675,TRUE,1436|1636|2697|3586,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,axon guidance,-4.2,-2.9,6,116,APP|CSF1R|EDN1|NOTCH1|PTK2|VEGFA,19,GO:0007411,8.9,0.0012589254117941675,TRUE,351|1436|1906|4851|5747|7422,-2.9,6,116,0.05172413793103448,2.9
GO Biological Processes,monoatomic cation homeostasis,-4.2,-2.9,9,116,ACVR2B|APP|CAV1|DRD3|EDN1|GRN|KCNQ1|SMAD4|SLC8A1,19,GO:0055080,5.2,0.0012589254117941675,TRUE,93|351|857|1814|1906|2896|3784|4089|6546,-2.9,9,116,0.07758620689655173,2.9
GO Biological Processes,sensory system development,-4.2,-2.9,7,116,ACVR2B|FBN1|FBN2|EFEMP1|SMARCA4|VEGFA|CHD7,19,GO:0048880,7.1,0.0012589254117941675,TRUE,93|2200|2201|2202|6597|7422|55636,-2.9,7,116,0.0603448275862069,2.9
GO Biological Processes,response to estradiol,-4.2,-2.9,5,116,CASP8|CTNNB1|ESR1|GPX1|IL10,19,GO:0032355,12,0.0012589254117941675,TRUE,841|1499|2099|2876|3586,-2.9,5,116,0.04310344827586207,2.9
GO Biological Processes,neuron projection guidance,-4.2,-2.9,6,116,APP|CSF1R|EDN1|NOTCH1|PTK2|VEGFA,19,GO:0097485,8.9,0.0012589254117941675,TRUE,351|1436|1906|4851|5747|7422,-2.9,6,116,0.05172413793103448,2.9
GO Biological Processes,cell activation involved in immune response,-4.2,-2.9,6,116,APP|MTOR|GNAQ|GRN|IL6|IL10,19,GO:0002263,8.9,0.0012589254117941675,TRUE,351|2475|2776|2896|3569|3586,-2.9,6,116,0.05172413793103448,2.9
GO Biological Processes,carbohydrate metabolic process,-4.2,-2.9,8,116,FBN1|FBN2|GUSB|IDH2|KCNQ1|SLC2A2|UGP2|B4GALT7,19,GO:0005975,5.9,0.0012589254117941675,TRUE,2200|2201|2990|3418|3784|6514|7360|11285,-2.9,8,116,0.06896551724137931,2.9
GO Biological Processes,positive regulation of cell-matrix adhesion,-4.2,-2.9,4,116,KDR|PTK2|TSC1|VEGFA,19,GO:0001954,19,0.0012589254117941675,TRUE,3791|5747|7248|7422,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,regulation of cholesterol efflux,-4.2,-2.9,4,116,APOA1|APOE|CAV1|PPARG,19,GO:0010874,19,0.0012589254117941675,TRUE,335|348|857|5468,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,astrocyte development,-4.2,-2.9,3,116,APP|GRN|MAPT,19,GO:0014002,38,0.0012589254117941675,TRUE,351|2896|4137,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,negative regulation of tissue remodeling,-4.2,-2.9,3,116,IL6|PPARG|TNFAIP3,19,GO:0034104,38,0.0012589254117941675,TRUE,3569|5468|7128,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,high-density lipoprotein particle remodeling,-4.2,-2.9,3,116,APOA1|APOA2|APOE,19,GO:0034375,38,0.0012589254117941675,TRUE,335|336|348,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,long-chain fatty acid metabolic process,-4.2,-2.9,5,116,ALOX5|GPX1|PTGS2|SIGMAR1|ACOT2,19,GO:0001676,12,0.0012589254117941675,TRUE,240|2876|5743|10280|10965,-2.9,5,116,0.04310344827586207,2.9
GO Biological Processes,regulation of signal transduction by p53 class mediator,-4.2,-2.9,5,116,AARS1|DYRK1A|MTOR|SMARCA4|KAT6A,19,GO:1901796,12,0.0012589254117941675,TRUE,16|1859|2475|6597|7994,-2.9,5,116,0.04310344827586207,2.9
GO Biological Processes,multicellular organismal-level homeostasis,-4.2,-2.9,9,116,ACTB|GJA1|IL6|KCNQ1|NOTCH1|TNFAIP3|VEGFA|SQSTM1|NPHP3,19,GO:0048871,5.1,0.0012589254117941675,TRUE,60|2697|3569|3784|4851|7128|7422|8878|27031,-2.9,9,116,0.07758620689655173,2.9
GO Biological Processes,regulation of leukocyte cell-cell adhesion,-4.2,-2.9,8,116,ACTB|ALOX5|CAV1|MTOR|IL6|IL10|PTPN11|SMARCA4,19,GO:1903037,5.9,0.0012589254117941675,TRUE,60|240|857|2475|3569|3586|5781|6597,-2.9,8,116,0.06896551724137931,2.9
GO Biological Processes,T-helper cell differentiation,-4.2,-2.9,4,116,MTOR|IL6|IL10|TBK1,19,GO:0042093,18,0.0012589254117941675,TRUE,2475|3569|3586|29110,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,response to fatty acid,-4.2,-2.9,4,116,CPS1|EDN1|IRS1|PIK3CA,19,GO:0070542,18,0.0012589254117941675,TRUE,1373|1906|3667|5290,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,cardiac ventricle morphogenesis,-4.2,-2.9,4,116,ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0003208,18,0.0012589254117941675,TRUE,2022|4089|4851|7046,-2.9,4,116,0.034482758620689655,2.9
GO Biological Processes,regulation of interleukin-1 beta production,-4.1,-2.9,5,116,APOA1|APP|CASP8|IL6|TNFAIP3,19,GO:0032651,12,0.0012589254117941675,TRUE,335|351|841|3569|7128,-2.9,5,116,0.04310344827586207,2.9
GO Biological Processes,regulation of mitochondrion organization,-4.1,-2.9,5,116,GPX1|KDR|MAPT|PPARG|SQSTM1,19,GO:0010821,12,0.0012589254117941675,TRUE,2876|3791|4137|5468|8878,-2.9,5,116,0.04310344827586207,2.9
GO Biological Processes,negative regulation of catabolic process,-4.1,-2.9,8,116,APOA2|MTOR|IL10|SMAD4|MET|PIK3CA|TSC1|TSC2,19,GO:0009895,5.8,0.0012589254117941675,TRUE,336|2475|3586|4089|4233|5290|7248|7249,-2.9,8,116,0.06896551724137931,2.9
GO Biological Processes,renal system vasculature development,-4.1,-2.9,3,116,EDN1|NOTCH1|PKD2,19,GO:0061437,36,0.0012589254117941675,TRUE,1906|4851|5311,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,ERBB2 signaling pathway,-4.1,-2.9,3,116,MAPK1|MAP2K1|RAF1,19,GO:0038128,36,0.0012589254117941675,TRUE,5594|5604|5894,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,kidney vasculature development,-4.1,-2.9,3,116,EDN1|NOTCH1|PKD2,19,GO:0061440,36,0.0012589254117941675,TRUE,1906|4851|5311,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,smooth muscle cell differentiation,-4.1,-2.9,3,116,ENG|NOTCH1|VEGFA,19,GO:0051145,36,0.0012589254117941675,TRUE,2022|4851|7422,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,endocardial cushion formation,-4.1,-2.9,3,116,ENG|SMAD4|NOTCH1,19,GO:0003272,36,0.0012589254117941675,TRUE,2022|4089|4851,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,vascular endothelial growth factor signaling pathway,-4.1,-2.9,3,116,KDR|PIK3CA|VEGFA,19,GO:0038084,36,0.0012589254117941675,TRUE,3791|5290|7422,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway,-4.1,-2.9,3,116,CTNNB1|IL10|NONO,19,GO:1903376,36,0.0012589254117941675,TRUE,1499|3586|4841,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,negative regulation of cartilage development,-4.1,-2.9,3,116,EFEMP1|PTPN11|TGFBR1,19,GO:0061037,36,0.0012589254117941675,TRUE,2202|5781|7046,-2.9,3,116,0.02586206896551724,2.9
GO Biological Processes,innate immune response,-4.1,-2.8,10,116,ADAR|APP|CSF1R|EDN1|F12|CFH|PPARG|RAF1|TBK1|NCF1,19,GO:0045087,4.5,0.001584893192461114,TRUE,103|351|1436|1906|2161|3075|5468|5894|29110|653361,-2.8,10,116,0.08620689655172414,2.8
GO Biological Processes,regulation of vasoconstriction,-4.1,-2.8,4,116,CAV1|ACE|EDN1|MAP2K1,19,GO:0019229,18,0.001584893192461114,TRUE,857|1636|1906|5604,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,regulation of circadian rhythm,-4.1,-2.8,5,116,MTOR|GNA11|GNAQ|NONO|PPARG,19,GO:0042752,11,0.001584893192461114,TRUE,2475|2767|2776|4841|5468,-2.8,5,116,0.04310344827586207,2.8
GO Biological Processes,response to organophosphorus,-4.1,-2.8,5,116,APP|CPS1|FBN1|KCNQ1|PKD2,19,GO:0046683,11,0.001584893192461114,TRUE,351|1373|2200|3784|5311,-2.8,5,116,0.04310344827586207,2.8
GO Biological Processes,arachidonate metabolic process,-4.1,-2.8,4,116,ALOX5|GPX1|PTGS2|SIGMAR1,19,GO:0019369,17,0.001584893192461114,TRUE,240|2876|5743|10280,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,negative regulation of BMP signaling pathway,-4.1,-2.8,4,116,CAV1|FBN1|NOTCH1|PPARG,19,GO:0030514,17,0.001584893192461114,TRUE,857|2200|4851|5468,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,positive regulation of axonogenesis,-4.1,-2.8,4,116,LIMK1|MAPT|VEGFA|ADNP,19,GO:0050772,17,0.001584893192461114,TRUE,3984|4137|7422|23394,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,BMP signaling pathway,-4.1,-2.8,4,116,ACVR2B|ENG|SMAD4|PPARG,19,GO:0030509,17,0.001584893192461114,TRUE,93|2022|4089|5468,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,activation of immune response,-4.1,-2.8,8,116,CFH|LIMK1|NONO|PIK3CA|PTK2|TNFAIP3|MATR3|TBK1,19,GO:0002253,5.7,0.001584893192461114,TRUE,3075|3984|4841|5290|5747|7128|9782|29110,-2.8,8,116,0.06896551724137931,2.8
GO Biological Processes,face development,-4.1,-2.8,3,116,PTPN11|ANKRD11|CHD7,19,GO:0060324,34,0.001584893192461114,TRUE,5781|29123|55636,-2.8,3,116,0.02586206896551724,2.8
GO Biological Processes,regulation of macroautophagy,-4,-2.8,6,116,MTOR|KDR|PIK3CA|TSC1|TSC2|TBK1,19,GO:0016241,8.3,0.001584893192461114,TRUE,2475|3791|5290|7248|7249|29110,-2.8,6,116,0.05172413793103448,2.8
GO Biological Processes,positive regulation of neuron apoptotic process,-4,-2.8,4,116,APP|CASP8|CTNNB1|GRN,19,GO:0043525,17,0.001584893192461114,TRUE,351|841|1499|2896,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,"CD4-positive, alpha-beta T cell differentiation",-4,-2.8,4,116,MTOR|IL6|IL10|TBK1,19,GO:0043367,17,0.001584893192461114,TRUE,2475|3569|3586|29110,-2.8,4,116,0.034482758620689655,2.8
GO Biological Processes,regulation of synaptic plasticity,-4,-2.8,6,116,APOE|APP|CTNNB1|ACE|MAPT|SQSTM1,19,GO:0048167,8.3,0.001584893192461114,TRUE,348|351|1499|1636|4137|8878,-2.8,6,116,0.05172413793103448,2.8
GO Biological Processes,axonogenesis,-4,-2.8,7,116,ACTB|APP|CSF1R|EDN1|NOTCH1|PTK2|VEGFA,19,GO:0007409,6.6,0.001584893192461114,TRUE,60|351|1436|1906|4851|5747|7422,-2.8,7,116,0.0603448275862069,2.8
GO Biological Processes,negative regulation of cellular response to growth factor stimulus,-4,-2.8,5,116,CAV1|FBN1|NOTCH1|PPARG|EMILIN1,19,GO:0090288,11,0.001584893192461114,TRUE,857|2200|4851|5468|11117,-2.8,5,116,0.04310344827586207,2.8
GO Biological Processes,positive regulation of cholesterol metabolic process,-4,-2.8,3,116,APOA1|APOE|MAPK1,19,GO:0090205,33,0.001584893192461114,TRUE,335|348|5594,-2.8,3,116,0.02586206896551724,2.8
GO Biological Processes,cholesterol efflux,-4,-2.8,3,116,APOA1|APOA2|APOE,19,GO:0033344,33,0.001584893192461114,TRUE,335|336|348,-2.8,3,116,0.02586206896551724,2.8
GO Biological Processes,heart trabecula morphogenesis,-4,-2.8,3,116,ENG|NOTCH1|TGFBR1,19,GO:0061384,33,0.001584893192461114,TRUE,2022|4851|7046,-2.8,3,116,0.02586206896551724,2.8
GO Biological Processes,regulation of transferase activity,-4,-2.7,7,116,ADAR|CSF1R|FGFR1|MTOR|PIK3CA|MAP2K1|MAP2K2,19,GO:0051338,6.5,0.001995262314968879,TRUE,103|1436|2260|2475|5290|5604|5605,-2.7,7,116,0.0603448275862069,2.7
GO Biological Processes,regulation of cell-matrix adhesion,-4,-2.7,5,116,KDR|SERPINE1|PTK2|TSC1|VEGFA,19,GO:0001952,11,0.001995262314968879,TRUE,3791|5054|5747|7248|7422,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,regulation of fat cell differentiation,-4,-2.7,5,116,ALOX5|IL6|PPARG|PTGS2|EHMT1,19,GO:0045598,11,0.001995262314968879,TRUE,240|3569|5468|5743|79813,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,negative regulation of cell activation,-4,-2.7,6,116,APOE|GRN|IL10|PTPN11|TNFAIP3|EMILIN1,19,GO:0050866,8,0.001995262314968879,TRUE,348|2896|3586|5781|7128|11117,-2.7,6,116,0.05172413793103448,2.7
GO Biological Processes,regulation of cell-substrate junction assembly,-4,-2.7,4,116,KDR|PTK2|TSC1|VEGFA,19,GO:0090109,16,0.001995262314968879,TRUE,3791|5747|7248|7422,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,regulation of focal adhesion assembly,-4,-2.7,4,116,KDR|PTK2|TSC1|VEGFA,19,GO:0051893,16,0.001995262314968879,TRUE,3791|5747|7248|7422,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,regulation of D-glucose transmembrane transport,-4,-2.7,4,116,CTNND1|IRS1|PTPN11|CAPN10,19,GO:0010827,16,0.001995262314968879,TRUE,1500|3667|5781|11132,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,response to activity,-4,-2.7,4,116,EDN1|IL6|IL10|PIK3CA,19,GO:0014823,16,0.001995262314968879,TRUE,1906|3569|3586|5290,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,response to glucose,-4,-2.7,5,116,APOA2|GPX1|SMAD4|NR0B2|NCF1,19,GO:0009749,11,0.001995262314968879,TRUE,336|2876|4089|8431|653361,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,regulation of membrane protein ectodomain proteolysis,-3.9,-2.7,3,116,APOE|APP|IL10,19,GO:0051043,32,0.001995262314968879,TRUE,348|351|3586,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,gonad development,-3.9,-2.7,5,116,ACE|GJA1|SMAD4|NOTCH1|VEGFA,19,GO:0008406,11,0.001995262314968879,TRUE,1636|2697|4089|4851|7422,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,muscle cell development,-3.9,-2.7,5,116,ACTC1|ENG|NOTCH1|SLC8A1|VEGFA,19,GO:0055001,11,0.001995262314968879,TRUE,70|2022|4851|6546|7422,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,negative regulation of protein secretion,-3.9,-2.7,4,116,APOE|DRD3|IDH2|IRS1,19,GO:0050709,16,0.001995262314968879,TRUE,348|1814|3418|3667,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,positive regulation of lymphocyte activation,-3.9,-2.7,7,116,ACTB|CAV1|MTOR|IL6|IL10|PTPN11|SMARCA4,19,GO:0051251,6.4,0.001995262314968879,TRUE,60|857|2475|3569|3586|5781|6597,-2.7,7,116,0.0603448275862069,2.7
GO Biological Processes,negative regulation of lipid localization,-3.9,-2.7,4,116,APOA2|APOE|IL6|PPARG,19,GO:1905953,16,0.001995262314968879,TRUE,336|348|3569|5468,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,regulation of insulin receptor signaling pathway,-3.9,-2.7,4,116,MTOR|IRS1|PTPN11|TSC2,19,GO:0046626,16,0.001995262314968879,TRUE,2475|3667|5781|7249,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,heart valve development,-3.9,-2.7,4,116,SMAD4|NOTCH1|MATR3|EMILIN1,19,GO:0003170,16,0.001995262314968879,TRUE,4089|4851|9782|11117,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,regulation of cellular response to insulin stimulus,-3.9,-2.7,4,116,MTOR|IRS1|PPARG|PTPN11,19,GO:1900076,16,0.001995262314968879,TRUE,2475|3667|5468|5781,-2.7,4,116,0.034482758620689655,2.7
GO Biological Processes,regulation of transmembrane transport,-3.9,-2.7,8,116,CAV1|CTNND1|EDN1|IRS1|KCNQ1|PTPN11|SLC8A1|CAPN10,19,GO:0034762,5.4,0.001995262314968879,TRUE,857|1500|1906|3667|3784|5781|6546|11132,-2.7,8,116,0.06896551724137931,2.7
GO Biological Processes,positive regulation of telomere maintenance via telomere lengthening,-3.9,-2.7,3,116,CTNNB1|HNRNPA1|HNRNPA2B1,19,GO:1904358,30,0.001995262314968879,TRUE,1499|3178|3181,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,regulation of macrophage chemotaxis,-3.9,-2.7,3,116,CSF1R|MAPK1|PTK2,19,GO:0010758,30,0.001995262314968879,TRUE,1436|5594|5747,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,negative regulation of cytokine production involved in immune response,-3.9,-2.7,3,116,APOA1|APOA2|IL10,19,GO:0002719,30,0.001995262314968879,TRUE,335|336|3586,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,positive regulation of macrophage migration,-3.9,-2.7,3,116,CSF1R|MAPK1|PTK2,19,GO:1905523,30,0.001995262314968879,TRUE,1436|5594|5747,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,embryonic eye morphogenesis,-3.9,-2.7,3,116,FBN1|FBN2|EFEMP1,19,GO:0048048,30,0.001995262314968879,TRUE,2200|2201|2202,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,positive regulation of blood coagulation,-3.9,-2.7,3,116,F12|SERPINE1|EMILIN1,19,GO:0030194,30,0.001995262314968879,TRUE,2161|5054|11117,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,positive regulation of hemostasis,-3.9,-2.7,3,116,F12|SERPINE1|EMILIN1,19,GO:1900048,30,0.001995262314968879,TRUE,2161|5054|11117,-2.7,3,116,0.02586206896551724,2.7
GO Biological Processes,development of primary sexual characteristics,-3.9,-2.7,5,116,ACE|GJA1|SMAD4|NOTCH1|VEGFA,19,GO:0045137,10,0.001995262314968879,TRUE,1636|2697|4089|4851|7422,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,stem cell differentiation,-3.9,-2.7,5,116,CTNNB1|ACE|EDN1|ESR1|NOTCH1,19,GO:0048863,10,0.001995262314968879,TRUE,1499|1636|1906|2099|4851,-2.7,5,116,0.04310344827586207,2.7
GO Biological Processes,regulation of heart contraction,-3.9,-2.7,6,116,CAV1|ACE|EDN1|GJA1|KCNQ1|SLC8A1,19,GO:0008016,7.8,0.001995262314968879,TRUE,857|1636|1906|2697|3784|6546,-2.7,6,116,0.05172413793103448,2.7
GO Biological Processes,"CD4-positive, alpha-beta T cell activation",-3.9,-2.6,4,116,MTOR|IL6|IL10|TBK1,19,GO:0035710,16,0.0025118864315095794,TRUE,2475|3569|3586|29110,-2.6,4,116,0.034482758620689655,2.6
GO Biological Processes,immune effector process,-3.9,-2.6,8,116,APP|ACE|MTOR|GNAQ|GRN|CFH|IL6|IL10,19,GO:0002252,5.4,0.0025118864315095794,TRUE,351|1636|2475|2776|2896|3075|3569|3586,-2.6,8,116,0.06896551724137931,2.6
GO Biological Processes,lymphocyte activation,-3.9,-2.6,8,116,CASP8|MTOR|GJA1|IL6|IL10|PIK3R2|TBK1|CHD7,19,GO:0046649,5.3,0.0025118864315095794,TRUE,841|2475|2697|3569|3586|5296|29110|55636,-2.6,8,116,0.06896551724137931,2.6
GO Biological Processes,inorganic ion homeostasis,-3.9,-2.6,8,116,ACVR2B|APP|CAV1|DRD3|EDN1|KCNQ1|SMAD4|SLC8A1,19,GO:0098771,5.3,0.0025118864315095794,TRUE,93|351|857|1814|1906|3784|4089|6546,-2.6,8,116,0.06896551724137931,2.6
GO Biological Processes,positive regulation of telomere maintenance,-3.9,-2.6,4,116,CTNNB1|HNRNPA1|HNRNPA2B1|MAPK1,19,GO:0032206,15,0.0025118864315095794,TRUE,1499|3178|3181|5594,-2.6,4,116,0.034482758620689655,2.6
GO Biological Processes,regulation of protein localization to synapse,-3.8,-2.6,3,116,HRAS|MAPT|MAP2K1,19,GO:1902473,29,0.0025118864315095794,TRUE,3265|4137|5604,-2.6,3,116,0.02586206896551724,2.6
GO Biological Processes,tissue migration,-3.8,-2.6,3,116,ACTC1|SMAD4|ZEB2,19,GO:0090130,29,0.0025118864315095794,TRUE,70|4089|9839,-2.6,3,116,0.02586206896551724,2.6
GO Biological Processes,negative regulation of extracellular matrix organization,-3.8,-2.6,3,116,NOTCH1|PPARG|EMILIN1,19,GO:1903054,29,0.0025118864315095794,TRUE,4851|5468|11117,-2.6,3,116,0.02586206896551724,2.6
GO Biological Processes,negative regulation of epithelial cell proliferation,-3.8,-2.6,5,116,ALOX5|APOE|CAV1|ENG|PPARG,19,GO:0050680,10,0.0025118864315095794,TRUE,240|348|857|2022|5468,-2.6,5,116,0.04310344827586207,2.6
GO Biological Processes,circadian rhythm,-3.8,-2.6,5,116,DRD3|DYRK1A|MTTP|NONO|NR0B2,19,GO:0007623,10,0.0025118864315095794,TRUE,1814|1859|4547|4841|8431,-2.6,5,116,0.04310344827586207,2.6
GO Biological Processes,response to hexose,-3.8,-2.6,5,116,APOA2|GPX1|SMAD4|NR0B2|NCF1,19,GO:0009746,10,0.0025118864315095794,TRUE,336|2876|4089|8431|653361,-2.6,5,116,0.04310344827586207,2.6
