exposure,module_rds,outcome,outcome_label,transform,n,events,non_events,n_strata,n_psu,cycles,weight_variables,covariates_used,status,error,method,effect_scale,estimate,conf_low,conf_high,std_error_link_scale,reference_df,p_value,p_fdr_bh
PFHpA_binary_S,PFC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1077,751,326,15,2,2013-2014,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9714694708359441,0.466402199869442,2.023474445511728,0.3442546849658861,15,0.934103568522503,0.9819694079869837
MCPP_ln_U,Phthalates_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2145,1434,711,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9960498254836412,0.8940533088155727,1.1096824373485403,0.05289787787259214,30,0.9408519720230407,0.9819694079869837
Ethylbenzene_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3097,2078,1019,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.010307629198439,0.7537856330111973,1.3541270368062426,0.14341971106070192,30,0.9434723943155819,0.9819694079869837
As_III_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2235,1451,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0113088682549691,0.7264969154483389,1.4077769709180186,0.1619599979331307,30,0.945105561391572,0.9819694079869837
X23_OH_PH_ln_U,PAH_urine.rds,Hyperlipidemia,Hyperlipidemia,natural_log_transformed,2228,1444,784,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.994150827904247,0.7948550816546754,1.243416430785407,0.1095491064271382,30,0.9576487752137499,0.9819694079869837
Hg_binary_U,HM_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2237,1451,786,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9955411801221971,0.8012909185911269,1.236881909334136,0.10628474808734927,30,0.966741059566827,0.9819694079869837
Chloroform_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3078,2073,1005,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9959630976232033,0.7970682624328403,1.2444887578380854,0.10907941361280371,30,0.9706639055308857,0.9819694079869837
BuP_binary_U,PCCP_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,2147,1435,712,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0053599237769948,0.7136356521304745,1.4163369967845845,0.16781715263790464,30,0.9747996432937709,0.9819694079869837
X25_DMF_binary_S,VOC_serum.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,3161,2124,1037,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9935654996737744,0.6504622154766259,1.5176475722246938,0.2074242228592819,30,0.9753790092756617,0.9819694079869837
DETP_binary_U,pesticides_urine.rds,Hyperlipidemia,Hyperlipidemia,binary_above_detection_threshold,1035,675,360,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9969238570378068,0.7205418542245356,1.3793191483661285,0.15232398597663852,15,0.9841297918346346,0.9841297918346346
Se_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3258,1277,1981,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,3.5924010332568486,1.7421010157426307,7.407920130419949,0.3543743260525128,30,0.0011052097130432046,0.1646762472434375
PFUnDA_binary_S,PFC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,2074,836,1238,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7111240914153157,0.5769249174410376,0.8765394908479426,0.10240299352006821,30,0.002316670928201069,0.17259198415097962
TTCA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1171,438,733,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.6772445466971321,0.5260896741749516,0.8718288887732017,0.11849248221835312,15,0.0049696429583622,0.2468256002653226
Thiocyanate_ln_U,PERNT_urine.rds,Hypertension,Hypertension,natural_log_transformed,2219,837,1382,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8612159879686662,0.7532841501477289,0.9846124835991703,0.06556559856119176,30,0.02996511005053013,0.9924688003756363
MEHHP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1433782550508336,1.0033775850914683,1.3029131341457199,0.06395589756127222,30,0.04471734880390842,0.9924688003756363
As_III_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2235,840,1395,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7897743588910628,0.6243124305621428,0.9990887693845191,0.11511507644914738,30,0.04917293462462555,0.9924688003756363
HEMA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2204,832,1372,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7022501611883977,0.49162741063621507,1.0031077971241231,0.17459402161113305,30,0.05190079174654366,0.9924688003756363
X4FPBA_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2206,859,1347,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.3781238583207982,0.9819813091255796,1.9340748660116536,0.1659455644439272,30,0.0627622440095597,0.9924688003756363
X3PBA_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,2185,850,1335,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8941958655145658,0.7927956764380283,1.0085653462387998,0.05893401259049064,30,0.06741629237080304,0.9924688003756363
CMAC_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2198,823,1375,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8211478000386628,0.6575861260506163,1.0253922380601355,0.10876480819576713,30,0.08005061649119515,0.9924688003756363
X24_DCP_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0929005735572352,0.9864281675577248,1.210865324982558,0.05018919479065338,30,0.08688986002165794,0.9924688003756363
PMA_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2185,826,1359,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.798200786302029,0.6108486188372823,1.0430153651913134,0.13098693471861994,30,0.09559725937658556,0.9924688003756363
PFHS_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,2074,836,1238,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8721452709308668,0.740988805825927,1.0265166863880584,0.07979860194488542,30,0.09678777088546706,0.9924688003756363
Sn_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2232,843,1389,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1377271508529676,0.9750239546861577,1.3275807876993775,0.07556571791661838,30,0.09804977122395209,0.9924688003756363
BDCM_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3139,1230,1909,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2852049537175052,0.9471071089005404,1.7439968062086122,0.1494713844646687,30,0.1035980460772801,0.9924688003756363
X4_MDA_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1010,387,623,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2777109731182121,0.9189600205418338,1.7765139879144178,0.15462849507133625,15,0.1338420185678478,0.9924688003756363
Sb_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1540446714767312,0.9510894565827865,1.400308976769642,0.09470824125924379,30,0.1407995424441394,0.9924688003756363
U_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1074691304989528,0.9642219343139806,1.2719974845632624,0.06782206631341457,30,0.14276155104343208,0.9924688003756363
MeP_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.06559226587052,0.9756458050099811,1.1638310452956364,0.04318053922675486,30,0.1516275101175792,0.9924688003756363
A_a_C_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1155,430,725,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7641533280102093,0.5213406944261791,1.1200551097431395,0.1793918644986734,15,0.15451111057152112,0.9924688003756363
X2_MHA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2094,795,1299,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9136829242762606,0.8053053233581616,1.0366459303072708,0.06182432305334938,30,0.15464772596704293,0.9924688003756363
W_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2232,843,1389,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1128488294811125,0.9575293295258243,1.29336248936705,0.07360534441629171,30,0.15669951276793162,0.9924688003756363
Cd_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3259,1277,1982,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8865938217257334,0.7482388506149609,1.0505316638880828,0.08307643147894983,30,0.15774218842002424,0.9924688003756363
X26_DMA_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1065,398,667,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7913868165001212,0.5620461557625854,1.1143090063136198,0.16054937676540132,15,0.16564998644953496,0.9924688003756363
MEOHP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1005501580883064,0.9524171848301183,1.2717228014782604,0.07078503108937162,30,0.18599495085076184,0.9924688003756363
EO_ln_S,gas_serum.rds,Hypertension,Hypertension,natural_log_transformed,2138,806,1332,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8867033615999802,0.7376226013489329,1.0659148052606546,0.09013399922791268,30,0.19222138724251103,0.9924688003756363
THg_ln_S,HM_serum.rds,Hypertension,Hypertension,natural_log_transformed,3259,1277,1982,30,4,2013-2014|2015-2016,WTSH2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9086362413521281,0.7819613738374698,1.0558319716571158,0.07351589835003575,30,0.2023996176440583,0.9924688003756363
ATCA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2167,817,1350,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8888145522596121,0.7377410417296619,1.0708246710204574,0.09121982695682446,30,0.20618188884531322,0.9924688003756363
MMA_binary_U,HM_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2235,840,1395,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8421523619710957,0.6395614397353161,1.1089170745925645,0.1347412087130346,30,0.21209745837499677,0.9924688003756363
MnBP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.119342006480947,0.9252536483900715,1.3541438389925478,0.09324337820232778,30,0.23606576959528625,0.9924688003756363
PFHxA_binary_U,PFC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1013,417,596,15,2,2013-2014,WTSSBH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.6829570440644971,0.3517180681729295,1.3261483166340644,0.3113383818864517,15,0.23954218282162257,0.9924688003756363
NDMA_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,891,351,540,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7291181903839017,0.417716956379844,1.2726640071208448,0.261339416379205,15,0.24543248952246,0.9924688003756363
DMA_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2234,840,1394,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1330649945499809,0.9114754360951405,1.408525376585728,0.10655629166464951,30,0.25026354940279116,0.9924688003756363
Tl_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8600648107372444,0.6608159848793624,1.1193910189741136,0.12903877482672538,30,0.25191261926300934,0.9924688003756363
MECPP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1093082756946029,0.9237158695843963,1.3321897902200122,0.08964886175365884,30,0.25634429476993936,0.9924688003756363
DPHP_ln_U,BFR_urine.rds,Hypertension,Hypertension,natural_log_transformed,1944,767,1177,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9321460936130117,0.8213446154053626,1.0578949731218077,0.061963712351117126,30,0.26578272221728066,0.9924688003756363
Pb_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2233,843,1390,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8790534336892281,0.694354585959725,1.1128823153270617,0.11549043002859251,30,0.2732004518269734,0.9924688003756363
CEMA_CEM_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2209,837,1372,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8983395587933392,0.7328427796883056,1.1012102257952958,0.09970116082322467,30,0.2908194736127367,0.9924688003756363
GAM_Cys_binary_U,VOC_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2221,836,1385,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8277604102765559,0.575233068510619,1.1911472659165516,0.17820759253228077,30,0.2972745412528426,0.9924688003756363
X25_DMF_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3161,1233,1928,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.741176868188552,0.41539785621303155,1.3224506138425196,0.28350895733349224,30,0.2991915584923143,0.9924688003756363
MEHP_binary_U,Phthalates_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2146,869,1277,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8842920084477495,0.6950199606847932,1.1251077673137453,0.11793077269638003,30,0.3054114825641323,0.9924688003756363
Toluene_ln_S,VOC_serum.rds,Hypertension,Hypertension,natural_log_transformed,3100,1214,1886,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0832966445710324,0.9243178124591054,1.2696191767815554,0.07771154806569554,30,0.31144541698340106,0.9924688003756363
MBzP_ln_U,Phthalates_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0637787453669465,0.9386824031039742,1.2055464290717393,0.061257991639843225,30,0.3209045800252376,0.9924688003756363
X25_DCP_ln_U,PCCP_urine.rds,Hypertension,Hypertension,natural_log_transformed,2145,869,1276,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9621363528106643,0.8880876321914274,1.0423592535745065,0.039214041319332836,30,0.3328314273238451,0.9924688003756363
BDCPP_ln_U,BFR_urine.rds,Hypertension,Hypertension,natural_log_transformed,1936,758,1178,30,4,2013-2014|2015-2016,WTSSBI2Y|WTSSCH2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9146687701979679,0.7592626191952706,1.1018835091106962,0.09117993781174483,30,0.33579259838565656,0.9924688003756363
NPMA_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2192,830,1362,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.048598146247609,0.9496163827519641,1.157897117494362,0.04854952461536009,30,0.3361687931684545,0.9924688003756363
n_PFOA_ln_S,PFC_serum.rds,Hypertension,Hypertension,natural_log_transformed,997,399,598,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.1528567667752527,0.8489931329931716,1.5654764132352286,0.143539493438797,15,0.3374185961231633,0.9924688003756363
Total_As_ln_U,HM_urine.rds,Hypertension,Hypertension,natural_log_transformed,2232,843,1389,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.0900319803780045,0.9078905845445879,1.3087146606358948,0.08952696017001777,30,0.3432870711179681,0.9924688003756363
BPF_binary_U,PCCP_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2146,869,1277,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8845237061522035,0.6791079395258258,1.1520733910010141,0.12939959645531593,30,0.3505678897729335,0.9924688003756363
DHB_Cys_ln_U,VOC_urine.rds,Hypertension,Hypertension,natural_log_transformed,2099,793,1306,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.184836382961702,0.8181966629408887,1.7157699584643629,0.18129669354055516,30,0.356995977844731,0.9924688003756363
PhIP_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1154,430,724,15,2,2013-2014,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8540730187369623,0.5951607409452088,1.2256196875082872,0.16945518180798694,15,0.36666780318018055,0.9924688003756363
DMP_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,1031,411,620,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9243074020451004,0.7640723078032599,1.1181457104912473,0.08932056332127201,15,0.3921033098845581,0.9924688003756363
m_p_Xylene_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3149,1234,1915,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8877445510010475,0.6690729636653898,1.1778840733821425,0.13846875082099672,30,0.3966563145298695,0.9924688003756363
DMDTP_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,1035,415,620,15,2,2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2133739015152991,0.7450053674357896,1.9761954601023075,0.22884364528789747,15,0.4113112637259284,0.9924688003756363
DEA_ln_U,pesticides_urine.rds,Hypertension,Hypertension,natural_log_transformed,2180,847,1333,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9738542465934503,0.9115447679268334,1.0404229468236286,0.03237616049102516,30,0.4196346887368785,0.9924688003756363
PPDA_binary_U,AA_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,938,355,583,15,2,2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.2731928947303959,0.6800496179613155,2.3836792263063615,0.294221063295368,15,0.4245546797635046,0.9924688003756363
DCVDMPCA_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2177,848,1329,30,4,2013-2014|2015-2016,WTSB2YR|WTSC2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.881993652016817,0.6423650188026812,1.2110136439993753,0.15523303490267343,30,0.4249327997701806,0.9924688003756363
TCC_binary_U,PCCP_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,2147,869,1278,30,4,2013-2014|2015-2016,WTSB2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.8802369119784997,0.6347568263678907,1.2206517346855261,0.16009084069146842,30,0.4318146418878225,0.9924688003756363
X1_PY_ln_U,PAH_urine.rds,Hypertension,Hypertension,natural_log_transformed,2227,841,1386,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9370056799125951,0.7890460604148415,1.1127102563909466,0.0841536329470533,30,0.4454654113537707,0.9924688003756363
X5OHIMI_binary_U,pesticides_urine.rds,Hypertension,Hypertension,binary_above_detection_threshold,843,333,510,15,2,2015-2016,WTSSBI2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.7699867599270572,0.3756629369229117,1.5782222630725748,0.336710303232669,15,0.44965081207810487,0.9924688003756363
X14_DCB_binary_S,VOC_serum.rds,Hypertension,Hypertension,binary_above_detection_threshold,3133,1221,1912,30,4,2013-2014|2015-2016,WTSVOC2Y,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,1.077027478233816,0.877715338431979,1.3215995415358572,0.10020106020775273,30,0.4647172775506967,0.9924688003756363
X2_FL_ln_U,PAH_urine.rds,Hypertension,Hypertension,natural_log_transformed,2227,840,1387,30,4,2013-2014|2015-2016,WTSA2YR,age+sex+eth+marital+PIR_level+edu+smoke+alcohol.user+PA_level+BMI_level,ok,,survey_weighted,odds_ratio,0.9404255121429757,0.7855035339329699,1.1259021833565008,0.08814078069284127,30,0.4912480744731176,0.9924688003756363
